presentation_scope,model_route,run_index,source_result_path,event_id,ground_truth_species,ground_truth_class,country,country_code,prediction_species,prediction_genus,prediction_family,prediction_order,prediction_class,confidence,tis_points,adjusted_tis_points,hallucinated,invalid_taxa_levels
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0062,Corvus frugilegus,Aves,Luxembourg,LUX,Corvus corone,Corvus,Corvidae,Passeriformes,Aves,medium,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0063,Corvus frugilegus,Aves,Luxembourg,LUX,Corvus corone,Corvus,Corvidae,Passeriformes,Aves,high,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0064,Cuniculus paca,Mammalia,Ecuador,ECU,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0065,Cuniculus paca,Mammalia,Ecuador,ECU,Leopardus wiedii,Leopardus,Felidae,Carnivora,Mammalia,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0066,Cuniculus paca,Mammalia,Ecuador,ECU,,Mazama,Cervidae,Artiodactyla,Mammalia,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0070,Dama dama,Mammalia,Belgium,BEL,Dama dama,Dama,Cervidae,Artiodactyla,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0071,Dama dama,Mammalia,Belgium,BEL,,,,,,low,0.0,0.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0072,Dama dama,Mammalia,Belgium,BEL,Dama dama,Dama,Cervidae,Artiodactyla,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0073,Dasyprocta fuliginosa,Mammalia,Ecuador,ECU,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,high,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0074,Dasyprocta fuliginosa,Mammalia,Ecuador,ECU,,Mazama,Cervidae,Artiodactyla,Mammalia,low,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0075,Dasyprocta fuliginosa,Mammalia,Ecuador,ECU,,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,high,3.0,3.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0076,Dasyprocta punctata,Mammalia,Ecuador,ECU,Dasyprocta punctata,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,medium,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0077,Dasyprocta punctata,Mammalia,Ecuador,ECU,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,medium,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0078,Dasyprocta punctata,Mammalia,Ecuador,ECU,,Leopardus,Felidae,Carnivora,Mammalia,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0079,Dasypus novemcinctus,Mammalia,Ecuador,ECU,Tamandua tetradactyla,Tamandua,Myrmecophagidae,Pilosa,Mammalia,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0080,Dasypus novemcinctus,Mammalia,Ecuador,ECU,,Dasypus,Dasypodidae,Cingulata,Mammalia,medium,3.0,3.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0081,Dasypus novemcinctus,Mammalia,Ecuador,ECU,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0082,Dendrocopos major,Aves,Belgium,BEL,Dendrocopos major,Dendrocopos,Picidae,Piciformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0083,Dendrocopos major,Aves,Belgium,BEL,Dendrocopos major,Dendrocopos,Picidae,Piciformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0084,Dendrocopos major,Aves,Belgium,BEL,Dendrocopos major,Dendrocopos,Picidae,Piciformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0088,Didelphis marsupialis,Mammalia,Ecuador,ECU,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,medium,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0089,Didelphis marsupialis,Mammalia,Ecuador,ECU,,,,Squamata,Reptilia,low,0.0,-5.0,true,order|class
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0090,Didelphis marsupialis,Mammalia,Ecuador,ECU,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,medium,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0091,Dryocopus martius,Aves,Belgium,BEL,Dryocopus martius,Dryocopus,Picidae,Piciformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0092,Dryocopus martius,Aves,Belgium,BEL,Dryocopus martius,Dryocopus,Picidae,Piciformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0093,Dryocopus martius,Aves,Luxembourg,LUX,Dryocopus martius,Dryocopus,Picidae,Piciformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0094,Eira barbara,Mammalia,Ecuador,ECU,Eira barbara,Eira,Mustelidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0095,Eira barbara,Mammalia,Ecuador,ECU,Eira barbara,Eira,Mustelidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0096,Eira barbara,Mammalia,Ecuador,ECU,Eira barbara,Eira,Mustelidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0103,Erinaceus europaeus,Mammalia,Belgium,BEL,Mustela erminea,Mustela,Mustelidae,Carnivora,Mammalia,high,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0104,Erinaceus europaeus,Mammalia,Belgium,BEL,Erinaceus europaeus,Erinaceus,Erinaceidae,Eulipotyphla,Mammalia,high,5.0,0.0,true,order
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0105,Erinaceus europaeus,Mammalia,Belgium,BEL,Apodemus sylvaticus,Apodemus,Muridae,Rodentia,Mammalia,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0106,Erithacus rubecula,Aves,Germany,DEU,Erithacus rubecula,Erithacus,Muscicapidae,Passeriformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0107,Erithacus rubecula,Aves,Belgium,BEL,Erithacus rubecula,Erithacus,Muscicapidae,Passeriformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0108,Erithacus rubecula,Aves,Belgium,BEL,,,,,,low,0.0,0.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0109,Falco tinnunculus,Aves,Luxembourg,LUX,Falco tinnunculus,Falco,Falconidae,Falconiformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0110,Falco tinnunculus,Aves,Luxembourg,LUX,Buteo buteo,Buteo,Accipitridae,Accipitriformes,Aves,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0111,Falco tinnunculus,Aves,Luxembourg,LUX,Falco tinnunculus,Falco,Falconidae,Falconiformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0112,Felis catus,Mammalia,Belgium,BEL,Mustela putorius,Mustela,Mustelidae,Carnivora,Mammalia,medium,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0113,Felis catus,Mammalia,Belgium,BEL,Felis catus,Felis,Felidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0114,Felis catus,Mammalia,Belgium,BEL,Meles meles,Meles,Mustelidae,Carnivora,Mammalia,high,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0115,Felis silvestris,Mammalia,Luxembourg,LUX,Meles meles,Meles,Mustelidae,Carnivora,Mammalia,medium,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0116,Felis silvestris,Mammalia,Luxembourg,LUX,Felis silvestris,Felis,Felidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0117,Felis silvestris,Mammalia,Luxembourg,LUX,Felis silvestris,Felis,Felidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0118,Fringilla coelebs,Aves,Germany,DEU,Fringilla coelebs,Fringilla,Fringillidae,Passeriformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0119,Fringilla coelebs,Aves,Luxembourg,LUX,,,,,,low,0.0,0.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0120,Fringilla coelebs,Aves,Luxembourg,LUX,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Passeriformes,Aves,medium,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0127,Gallinula chloropus,Aves,Luxembourg,LUX,Gallinula chloropus,Gallinula,Rallidae,Gruiformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0128,Gallinula chloropus,Aves,Luxembourg,LUX,Gallinula chloropus,Gallinula,Rallidae,Gruiformes,Aves,low,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0129,Gallinula chloropus,Aves,Luxembourg,LUX,Gallinula chloropus,Gallinula,Rallidae,Gruiformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0130,Garrulus glandarius,Aves,Luxembourg,LUX,Garrulus glandarius,Garrulus,Corvidae,Passeriformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0131,Garrulus glandarius,Aves,Luxembourg,LUX,Garrulus glandarius,Garrulus,Corvidae,Passeriformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0132,Garrulus glandarius,Aves,Belgium,BEL,,,,,,low,0.0,0.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0136,Leopardus pardalis,Mammalia,Ecuador,ECU,Leopardus pardalis,Leopardus,Felidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0137,Leopardus pardalis,Mammalia,Ecuador,ECU,Leopardus pardalis,Leopardus,Felidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0138,Leopardus pardalis,Mammalia,Ecuador,ECU,Leopardus wiedii,Leopardus,Felidae,Carnivora,Mammalia,medium,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0139,Leopardus wiedii,Mammalia,Ecuador,ECU,Leopardus pardalis,Leopardus,Felidae,Carnivora,Mammalia,high,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0140,Leopardus wiedii,Mammalia,Ecuador,ECU,Leopardus pardalis,Leopardus,Felidae,Carnivora,Mammalia,high,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0141,Leopardus wiedii,Mammalia,Ecuador,ECU,,Leopardus,Felidae,Carnivora,Mammalia,medium,3.0,3.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0142,Lepus europaeus,Mammalia,Belgium,BEL,Vulpes vulpes,Vulpes,Canidae,Carnivora,Mammalia,high,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0143,Lepus europaeus,Mammalia,Luxembourg,LUX,Lepus europaeus,Lepus,Leporidae,Lagomorpha,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0144,Lepus europaeus,Mammalia,Belgium,BEL,Felis catus,Felis,Felidae,Carnivora,Mammalia,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0151,Martes foina,Mammalia,Luxembourg,LUX,Martes foina,Martes,Mustelidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0152,Martes foina,Mammalia,Belgium,BEL,Martes foina,Martes,Mustelidae,Carnivora,Mammalia,medium,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0153,Martes foina,Mammalia,Belgium,BEL,Procyon lotor,Procyon,Procyonidae,Carnivora,Mammalia,high,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0154,Martes martes,Mammalia,Luxembourg,LUX,Martes foina,Martes,Mustelidae,Carnivora,Mammalia,high,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0155,Martes martes,Mammalia,Luxembourg,LUX,Martes foina,Martes,Mustelidae,Carnivora,Mammalia,high,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0156,Martes martes,Mammalia,Luxembourg,LUX,Vulpes vulpes,Vulpes,Canidae,Carnivora,Mammalia,high,1.0,-4.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0157,Mazama americana,Mammalia,Ecuador,ECU,,Mazama,Cervidae,Artiodactyla,Mammalia,medium,3.0,3.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0158,Mazama americana,Mammalia,Ecuador,ECU,Mazama americana,Mazama,Cervidae,Artiodactyla,Mammalia,medium,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0159,Mazama americana,Mammalia,Ecuador,ECU,,Mazama,Cervidae,Artiodactyla,Mammalia,medium,3.0,3.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0160,Mazama gouazoubira,Mammalia,Ecuador,ECU,,Mazama,Cervidae,Artiodactyla,Mammalia,medium,3.0,3.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0161,Mazama gouazoubira,Mammalia,Ecuador,ECU,Mazama americana,Mazama,Cervidae,Artiodactyla,Mammalia,medium,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0162,Mazama gouazoubira,Mammalia,Ecuador,ECU,,,,,Mammalia,low,0.5,0.5,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0163,Meles meles,Mammalia,Luxembourg,LUX,Meles meles,Meles,Mustelidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0164,Meles meles,Mammalia,Luxembourg,LUX,Meles meles,Meles,Mustelidae,Carnivora,Mammalia,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0165,Meles meles,Mammalia,Belgium,BEL,,,,,,low,0.0,0.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0166,Metachirus nudicaudatus,Mammalia,Ecuador,ECU,Potos flavus,Potos,Procyonidae,Carnivora,Mammalia,high,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0167,Metachirus nudicaudatus,Mammalia,Ecuador,ECU,,Marmosa,Didelphidae,Didelphimorphia,Mammalia,medium,2.0,-3.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0168,Metachirus nudicaudatus,Mammalia,Ecuador,ECU,Potos flavus,Potos,Procyonidae,Carnivora,Mammalia,high,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0169,Mitu salvini,Aves,Ecuador,ECU,Crax rubra,Crax,Cracidae,Galliformes,Aves,high,2.0,-3.0,true,species
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0170,Mitu salvini,Aves,Ecuador,ECU,,Ramphastos,Ramphastidae,Piciformes,Aves,medium,0.5,-4.5,true,genus|family
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0171,Mitu salvini,Aves,Ecuador,ECU,Tinamus major,Tinamus,Tinamidae,Tinamiformes,Aves,medium,0.5,-4.5,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0175,Motacilla flava,Aves,Luxembourg,LUX,Motacilla alba,Motacilla,Motacillidae,Passeriformes,Aves,medium,3.0,-2.0,true,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0176,Motacilla flava,Aves,Luxembourg,LUX,Motacilla flava,Motacilla,Motacillidae,Passeriformes,Aves,high,5.0,5.0,false,
speciesnet_v403b_geo_supported_overlap,Gemini 3.1 Flash-Lite BP47,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0177,Motacilla flava,Aves,Luxembourg,LUX,Anthus pratensis,Anthus,Motacillidae,Passeriformes,Aves,medium,2.0,-3.0,true,species|genus
